"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"20-FEB-2024","TFCILTD","Tourism Finance Corp","PRANSATREE HOLDINGS PTE. LIMITED","SELL","42,56,100","209.75",
"20-FEB-2024","TFCILTD","Tourism Finance Corp","VARANIUM CAPITAL ADVISORS PRIVATE LIMITED","SELL","10,04,400","209.75",
"20-FEB-2024","TFCILTD","Tourism Finance Corp","VARANIUM INDIA OPPORTUNITY LTD","SELL","30,97,461","209.75",
"21-FEB-2024","CAMPUS","Campus Activewear Limited","QRG INVESTMENTS AND HOLDINGS LIMITED","SELL","40,65,000","245.00",
"21-FEB-2024","CAMPUS","Campus Activewear Limited","SBI MUTUAL FUND","BUY","40,65,000","245.00",
"21-FEB-2024","DEVYANI","Devyani International Ltd","AXIS MUTUAL FUND","BUY","30,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","BANDHAN MUTUAL FUND","BUY","10,71,429","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","BANDHAN MUTUAL FUND","BUY","3,57,142","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","BANDHAN MUTUAL FUND.","BUY","10,71,429","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","9,60,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","20,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","EMPLOYEES PROVIDENT FUND","BUY","38,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","FRANKLIN TEMPLETON MUTUAL FUND","BUY","50,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","GHISALLO MASTER FUND LP","BUY","22,23,330","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","GOLDMAN SACHS (SINGAPORE) PTE","BUY","10,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO","BUY","18,51,955","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","GOVERNMENT OF SINGAPORE","BUY","44,43,479","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","GS INDIA EQUITY","BUY","63,066","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","HDFC MUTUAL FUND","BUY","7,50,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","BUY","28,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","MEDIOLANUM BEST BRANDS- MEDIOLANUM INDIA OPPORTUNITIES","BUY","84,979","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","MONETARY AUTHORITY OF SINGAPORE","BUY","5,56,521","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","18,75,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","5,50,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","NIPPON INDIA MUTUAL FUND","BUY","80,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","PGIM INDIA MUTUAL FUND","BUY","17,50,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","SOCIETE GENERALE","BUY","50,75,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","SUNDARAM MUTUAL FUND","BUY","48,00,000","164.10",
"21-FEB-2024","DEVYANI","Devyani International Ltd","YUM RESTAURANTS INDIA PVT LTD","SELL","5,30,83,330","164.10",
"27-FEB-2024","BSE","BSE Limited","MARSHALL WACE INVESTMENT STRATEGIES - SYSTEMATIC ALPHA PLUS FUND","SELL","47,014","2,278.95",
"27-FEB-2024","BSE","BSE Limited","SOCIETE GENERALE","BUY","47,014","2,278.95",
"28-FEB-2024","APTUS","Aptus Value Hsg Fin I Ltd","STEADVIEW CAPITAL MAURITIUS LIMITED","BUY","32,05,000","328.50",
"28-FEB-2024","APTUS","Aptus Value Hsg Fin I Ltd","STEADVIEW CAPITAL OPPORTUNITIES PCC","SELL","32,05,000","328.50",
"28-FEB-2024","CUPID","Cupid Limited","DOVETAIL INDIA FUND","BUY","45,000","2,700.00",
"28-FEB-2024","CUPID","Cupid Limited","EBENE GLOBAL OPPORTUNITY FUND","SELL","45,000","2,700.00",
"28-FEB-2024","KAMDHENU","Kamdhenu Ispat Limited","DOVETAIL INDIA FUND","BUY","5,00,000","581.40",
"28-FEB-2024","KAMDHENU","Kamdhenu Ispat Limited","THREE DEE EXIM PRIVATE LIMITED","SELL","5,00,000","581.40",
"29-FEB-2024","JSL","Jindal Stainless Limited","ELM PARK FUND LIMITED","SELL","32,50,000","647.10",
"29-FEB-2024","JSL","Jindal Stainless Limited","VIRTUOUS TRADECORP PRIVATE LIMITED","BUY","32,50,000","647.10",
"01-MAR-2024","JSL","Jindal Stainless Limited","ELM PARK FUND LIMITED","SELL","30,75,000","652.00",
"01-MAR-2024","JSL","Jindal Stainless Limited","VIRTUOUS TRADECORP PRIVATE LIMITED","BUY","30,75,000","652.00",
"05-MAR-2024","HATSUN","Hatsun Agro Product Ltd.","CHANDRAMOGAN R G","BUY","1,00,162","1,129.55",
"05-MAR-2024","HATSUN","Hatsun Agro Product Ltd.","MALABAR VALUE FUND   - AIF","SELL","1,00,162","1,129.55",
"06-MAR-2024","DOLLAR","Dollar Industries Limited","BAJRANG KUMAR GUPTA","SELL","5,00,000","490.00",
"06-MAR-2024","DOLLAR","Dollar Industries Limited","FIDELITY ASIAN VALUES PLC","BUY","1,36,779","490.00",
"06-MAR-2024","DOLLAR","Dollar Industries Limited","FIDELITY FUNDS ASIAN SMALLER COMPANIES POOL","BUY","3,63,221","490.00",
"06-MAR-2024","WELCORP","Welspun Corp Limited","VIPUL  MATHUR","SELL","4,50,000","541.50",
"06-MAR-2024","WELCORP","Welspun Corp Limited","WELSPUN GROUP MASTER TRUST","BUY","4,50,000","541.50",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","ABU DHABI INVESTMENT AUTHORITY - GULAB","BUY","2,07,677","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","ACTIVE EMERGING MARKETS EQUITY FUND","BUY","2,99,609","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","AUSTRALIANSUPER","BUY","16,94,349","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","BBH GQG PARTNERS EMERGING MARKETS EQUITY MASTER FUND LP","BUY","10,10,479","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","CARE SUPER PTY LTD AS TRUSTEE FOR CARE SUPER","BUY","2,33,918","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GENERAL ORGANIZATION FOR SOCIAL INSURANCE","BUY","5,07,076","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GOLDMAN SACHS TRUST II - GOLDMAN SACHS GQG PARTNERS INTERNATIONAL OPPORTUNITIES FUND","BUY","1,82,02,353","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","BUY","6,09,553","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","BUY","1,74,38,276","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND A SERIES OF GQG PARTNERS SERIES LLC","BUY","27,93,636","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND A SUB FUND OF GQG GLOBAL UCITS ICAV","BUY","22,70,684","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS INTERNATIONAL EQUITY FUND A SERIES OF GQG PARTNERS SERIES LLC","BUY","1,79,831","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS INTERNATIONAL QUALITY EQUITY FUND","BUY","1,30,209","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","GSF II GOLDMAN SACHS GLOBAL MULTI MANAGER ALTERNATIVES PORTFOLIO","BUY","7,163","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","JNL/GQG EMERGING MARKETS EQUITY FUND","BUY","7,27,746","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","PASTEL LIMITED","SELL","4,90,00,000","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","BUY","16,59,987","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","BUY","7,51,583","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","UNITED SUPER PTY LTD AS TRUSTEE FOR CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND","BUY","1,82,022","1,193.70",
"07-MAR-2024","BHARTIARTL","Bharti Airtel Limited","WITAN INVESTMENT TRUST PLC RE GQG PARTNERS LLC","BUY","93,849","1,193.70",
"07-MAR-2024","BSOFT","BIRLASOFT LIMITED","SEB ASIENFOND EX JAPAN","BUY","2,03,544","769.10",
"07-MAR-2024","BSOFT","BIRLASOFT LIMITED","SEB FUND 3 SEB PENSION FUND","SELL","2,03,544","769.10",
"07-MAR-2024","HINDZINC","Hindustan Zinc Limited","SEB ASIENFOND EX JAPAN","BUY","3,27,175","307.55",
"07-MAR-2024","HINDZINC","Hindustan Zinc Limited","SEB FUND 3 SEB PENSION FUND","SELL","3,27,175","307.55",
"07-MAR-2024","INDIGO","InterGlobe Aviation Ltd","SEB ASIENFOND EX JAPAN","BUY","57,049","3,069.80",
"07-MAR-2024","INDIGO","InterGlobe Aviation Ltd","SEB FUND 3 SEB PENSION FUND","SELL","57,049","3,069.80",
"07-MAR-2024","LODHA","Macrotech Developers Ltd","SEB ASIENFOND EX JAPAN","BUY","1,17,093","1,196.65",
"07-MAR-2024","LODHA","Macrotech Developers Ltd","SEB FUND 3 SEB PENSION FUND","SELL","1,17,093","1,196.65",
"07-MAR-2024","TATAMOTORS","Tata Motors Limited","SEB ASIENFOND EX JAPAN","BUY","1,85,410","1,017.65",
"07-MAR-2024","TATAMOTORS","Tata Motors Limited","SEB FUND 3 SEB PENSION FUND","SELL","1,85,410","1,017.65",
"07-MAR-2024","TORNTPHARM","Torrent Pharma Ltd.","SEB ASIENFOND EX JAPAN","BUY","63,294","2,691.20",
"07-MAR-2024","TORNTPHARM","Torrent Pharma Ltd.","SEB FUND 3 SEB PENSION FUND","SELL","63,294","2,691.20",
"12-MAR-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","60,00,000","39.60",
"12-MAR-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","60,00,000","39.60",
"14-MAR-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","70,00,000","36.95",
"14-MAR-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","70,00,000","36.95",
"18-MAR-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","70,00,000","37.05",
"18-MAR-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","70,00,000","37.05",
"19-MAR-2024","LORDSCHLO","Lords Chloro Alkali Ltd","MADHAV  DHIR","BUY","11,50,000","127.80",
"19-MAR-2024","LORDSCHLO","Lords Chloro Alkali Ltd","SHIVA CONSULTANTS PRIVATE LIMITED","SELL","11,50,000","127.80",
"20-MAR-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","60,00,000","35.90",
"20-MAR-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","60,00,000","35.90",
"22-MAR-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","60,00,000","35.00",
"22-MAR-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","60,00,000","35.00",
"22-MAR-2024","SHRIRAMFIN","Shriram Finance Limited","SHRIRAM OWNERSHIP TRUST","SELL","77,78,000","2,310.00",
"22-MAR-2024","SHRIRAMFIN","Shriram Finance Limited","SHRIRAM VALUE SERVICES LIMITED","BUY","77,78,000","2,310.00",
"22-MAR-2024","SOTL","Savita Oil Technologies L","MEHRA SYNDICATE","SELL","20,73,000","408.00",
"22-MAR-2024","SOTL","Savita Oil Technologies L","SBI MUTUAL FUND","BUY","20,73,000","408.00",
"22-MAR-2024","SUNDARMHLD","Sundaram Finance Hold Ltd","ARJUN RANGARAJAN","BUY","9,00,000","191.00",
"22-MAR-2024","SUNDARMHLD","Sundaram Finance Hold Ltd","SRIVATS RAM","BUY","6,83,000","191.00",
"22-MAR-2024","SUNDARMHLD","Sundaram Finance Hold Ltd","SUNDARAM FINANCE  LTD","SELL","55,56,529","191.00",
"22-MAR-2024","SUNDARMHLD","Sundaram Finance Hold Ltd","TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED .","BUY","39,73,529","191.00",
"27-MAR-2024","SAMHI","Samhi Hotels Limited","BLUE CHANDRA PTE. LTD","SELL","1,01,73,756","206.10",
"27-MAR-2024","SAMHI","Samhi Hotels Limited","DNB FUND - ASIAN SMALL CAP","BUY","3,94,700","206.10",
"27-MAR-2024","SAMHI","Samhi Hotels Limited","DNB FUND - INDIA","BUY","3,44,600","206.10",
"27-MAR-2024","SAMHI","Samhi Hotels Limited","SOCIETE GENERALE","BUY","11,51,677","206.10",
"27-MAR-2024","SAMHI","Samhi Hotels Limited","TT ASIA-PACIFIC EQUITY FUND","BUY","82,82,779","206.10",
"27-MAR-2024","VIJAYA","Vijaya Diagnostic Cen Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","8,10,000","630.00",
"27-MAR-2024","VIJAYA","Vijaya Diagnostic Cen Ltd","SUNIL CHANDRA KONDAPALLY","SELL","5,10,000","630.00",
"27-MAR-2024","VIJAYA","Vijaya Diagnostic Cen Ltd","SURENDRANATH REDDY SURA","SELL","3,00,000","630.00",
"28-MAR-2024","DHANI","Dhani Services Limited","ACM GLOBAL FUND VCC","BUY","1,00,00,000","39.20",
"28-MAR-2024","DHANI","Dhani Services Limited","INUUS DEVELOPERS PRIVATE LIMITED","SELL","1,00,00,000","39.20",
"28-MAR-2024","SHRIRAMFIN","Shriram Finance Limited","SANLAM LIFE INSURANCE LIMITED","SELL","59,80,000","2,386.00",
"28-MAR-2024","SHRIRAMFIN","Shriram Finance Limited","SHRIRAM VALUE SERVICES LIMITED","BUY","59,80,000","2,386.00",
"09-APR-2024","AXISBANK","Axis Bank Limited","STICHTING CUST ROBECO INST RE:CALYP","SELL","4,58,401","1,076.05",
"09-APR-2024","AXISBANK","Axis Bank Limited","STICHTING PENSIOENFONDS RAIL & OPENBAAR VERVOER","BUY","4,58,401","1,076.05",
"09-APR-2024","HCLTECH","HCL Technologies Ltd.","STICHTING CUST ROBECO INST RE:CALYP","SELL","4,46,825","1,540.05",
"09-APR-2024","HCLTECH","HCL Technologies Ltd.","STICHTING PENSIOENFONDS RAIL & OPENBAAR VERVOER","BUY","4,46,825","1,540.05",
"09-APR-2024","HDFCBANK","HDFC Bank Ltd.","STICHTING CUST ROBECO INST RE:CALYP","SELL","4,09,783","1,546.60",
"09-APR-2024","HDFCBANK","HDFC Bank Ltd.","STICHTING PENSIOENFONDS RAIL & OPENBAAR VERVOER","BUY","4,09,783","1,546.60",
"09-APR-2024","M&M","Mah & Mah Ltd.","STICHTING CUST ROBECO INST RE:CALYP","SELL","2,80,386","2,078.10",
"09-APR-2024","M&M","Mah & Mah Ltd.","STICHTING PENSIOENFONDS RAIL & OPENBAAR VERVOER","BUY","2,80,386","2,078.10",
"09-APR-2024","MGL","Mahanagar Gas Ltd.","STICHTING CUST ROBECO INST RE:CALYP","SELL","1,33,121","1,483.10",
"09-APR-2024","MGL","Mahanagar Gas Ltd.","STICHTING PENSIOENFONDS RAIL & OPENBAAR VERVOER","BUY","1,33,121","1,483.10",
"09-APR-2024","PETRONET","Petronet LNG Limited","STICHTING CUST ROBECO INST RE:CALYP","SELL","6,05,855","281.00",
"09-APR-2024","PETRONET","Petronet LNG Limited","STICHTING PENSIOENFONDS RAIL & OPENBAAR VERVOER","BUY","6,05,855","281.00",
"23-APR-2024","BANDHANBNK","Bandhan Bank Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","1,17,48,919","180.80",
"23-APR-2024","BANDHANBNK","Bandhan Bank Limited","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","3,67,179","180.80",
"23-APR-2024","BANDHANBNK","Bandhan Bank Limited","SOCIETE GENERALE","BUY","1,21,16,098","180.80",
"23-APR-2024","BANKBARODA","Bank of Baroda","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","3,16,25,157","261.30",
"23-APR-2024","BANKBARODA","Bank of Baroda","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","10,13,140","261.30",
"23-APR-2024","BANKBARODA","Bank of Baroda","SOCIETE GENERALE","BUY","3,26,38,297","261.30",
"23-APR-2024","BANKINDIA","Bank of India","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","25,66,792","141.25",
"23-APR-2024","BANKINDIA","Bank of India","SOCIETE GENERALE","BUY","25,66,792","141.25",
"23-APR-2024","BIKAJI","Bikaji Foods Intern Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","2,46,568","514.05",
"23-APR-2024","BIKAJI","Bikaji Foods Intern Ltd","SOCIETE GENERALE","BUY","2,46,568","514.05",
"23-APR-2024","CAMPUS","Campus Activewear Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","7,37,249","233.50",
"23-APR-2024","CAMPUS","Campus Activewear Limited","SOCIETE GENERALE","BUY","7,37,249","233.50",
"23-APR-2024","CANBK","Canara Bank","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","68,35,174","599.80",
"23-APR-2024","CANBK","Canara Bank","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","2,05,538","599.80",
"23-APR-2024","CANBK","Canara Bank","SOCIETE GENERALE","BUY","70,40,712","599.80",
"23-APR-2024","CHALET","Chalet Hotels Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","1,30,585","887.55",
"23-APR-2024","CHALET","Chalet Hotels Limited","SOCIETE GENERALE","BUY","1,30,585","887.55",
"23-APR-2024","DEVYANI","Devyani International Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","17,92,817","163.00",
"23-APR-2024","DEVYANI","Devyani International Ltd","SOCIETE GENERALE","BUY","17,92,817","163.00",
"23-APR-2024","ISEC","ICICI Securities Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","3,17,816","723.15",
"23-APR-2024","ISEC","ICICI Securities Limited","SOCIETE GENERALE","BUY","3,17,816","723.15",
"23-APR-2024","LICI","Life Insura Corp of India","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","1,41,807","974.60",
"23-APR-2024","LICI","Life Insura Corp of India","SOCIETE GENERALE","BUY","1,41,807","974.60",
"23-APR-2024","MANAPPURAM","Manappuram Finance Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","71,30,120","191.00",
"23-APR-2024","MANAPPURAM","Manappuram Finance Ltd","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","2,28,459","191.00",
"23-APR-2024","MANAPPURAM","Manappuram Finance Ltd","SOCIETE GENERALE","BUY","73,58,579","191.00",
"23-APR-2024","MANYAVAR","Vedant Fashions Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","3,70,643","932.90",
"23-APR-2024","MANYAVAR","Vedant Fashions Limited","SOCIETE GENERALE","BUY","3,70,643","932.90",
"23-APR-2024","NXST","Nexus Select Trust","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","19,95,349","133.86",
"23-APR-2024","NXST","Nexus Select Trust","SOCIETE GENERALE","BUY","19,95,349","133.86",
"23-APR-2024","PFC","Power Finance Corporation","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","29,56,814","404.35",
"23-APR-2024","PFC","Power Finance Corporation","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","1,01,777","404.35",
"23-APR-2024","PFC","Power Finance Corporation","SOCIETE GENERALE","BUY","30,58,591","404.35",
"23-APR-2024","PNBHOUSING","PNB Housing Fin Ltd.","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","2,30,477","769.90",
"23-APR-2024","PNBHOUSING","PNB Housing Fin Ltd.","SOCIETE GENERALE","BUY","2,30,477","769.90",
"23-APR-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","3,79,064","1,201.70",
"23-APR-2024","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE","BUY","3,79,064","1,201.70",
"23-APR-2024","PRESTIGE","Prestige Estate Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","2,19,284","1,242.90",
"23-APR-2024","PRESTIGE","Prestige Estate Ltd","SOCIETE GENERALE","BUY","2,19,284","1,242.90",
"23-APR-2024","RECLTD","Rural Electrification Cor","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","12,18,481","434.50",
"23-APR-2024","RECLTD","Rural Electrification Cor","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","40,013","434.50",
"23-APR-2024","RECLTD","Rural Electrification Cor","SOCIETE GENERALE","BUY","12,58,494","434.50",
"23-APR-2024","SAMHI","Samhi Hotels Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","7,97,045","193.45",
"23-APR-2024","SAMHI","Samhi Hotels Limited","SOCIETE GENERALE","BUY","7,97,045","193.45",
"23-APR-2024","UNIONBANK","Union Bank of India","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","1,23,77,844","150.60",
"23-APR-2024","UNIONBANK","Union Bank of India","MARSHALL WACE INVESTMENT STRATEGIES-GLOBAL FINANCIALS MARKET NEUTRAL FUND","SELL","2,86,566","150.60",
"23-APR-2024","UNIONBANK","Union Bank of India","SOCIETE GENERALE","BUY","1,26,64,410","150.60",
"23-APR-2024","ZOMATO","Zomato Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","26,24,714","193.35",
"23-APR-2024","ZOMATO","Zomato Limited","SOCIETE GENERALE","BUY","26,24,714","193.35",
"24-APR-2024","DELHIVERY","Delhivery Limited","AMERICAN FUND INSURANCE A/C AMERICAN INSURANCE SERIES GLOBAL SMALL CAPITALISATION FUND","BUY","21,10,711","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","CANADA PENSION PLAN INVESTMENT BOARD","SELL","2,04,50,000","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","FIDELITY INTERNATIONAL DISCOVERY COMMINGLED POOL","BUY","2,27,800","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","FIDELITY INVESTMENT TRUST A/C. FIDELITY SOUTHEAST ASIA FUND   F351","BUY","2,82,700","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","FIDELITY INVESTMENT TRUST FIDELITY INTERNATIONAL DISCOVERY K6 FUND","BUY","2,03,400","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","FIDELITY MANAGEMENT  AND RESEARCH CO. A/C FIDELITY FAR EAST FUND","BUY","73,900","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","FIDELITY MANAGEMENT AND RESEARCH CO A/C FIDELITY INVESTMENT TRUST FIDELITY INT DISCOVERY FUND","BUY","28,43,400","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","FIDELITY MGT AND RESEARCH CO. A/C FIDELITY ADVISOR SERIES VIII : FIDELITY ADVISOR EMERGING ASIA FUND","BUY","1,18,800","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","HSBC COLLECTIVE INVESTMENT TRUST  HSBC INDIA MULTI INCOME FUND","BUY","4,769","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","BUY","1,74,693","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","HSBC INDIA INFRASTRUCTURE EQUITY MOTHER FUND  (HSBC GLOBAL) (HK1018480)","BUY","3,78,762","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","HSBC INDIAN EQUITY FUND (HSBC GLOBAL ) (SG1020932/CANADA)","BUY","2,623","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","HSBC INDIEN","BUY","60,587","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","SMALLER CAP WORLD FUND INC (35 SCWF/000035)","BUY","1,38,19,289","444.30",
"24-APR-2024","DELHIVERY","Delhivery Limited","THE MASTER TRUST BANKER JAPAN LTD A/C HSBC INDIAN EQUITY  MOTHER FUND (HK0991950)","BUY","1,48,566","444.30",
"02-MAY-2024","ZAGGLE","Zaggle Prepa Ocean Ser L","ACM GLOBAL FUND VCC","BUY","4,06,246","302.00",
"02-MAY-2024","ZAGGLE","Zaggle Prepa Ocean Ser L","ASTORNE CAPITAL VCC   ARVEN","BUY","3,31,126","302.00",
"02-MAY-2024","ZAGGLE","Zaggle Prepa Ocean Ser L","ICICI PRUDENTIAL MUTUAL FUND","BUY","11,58,940","302.00",
"02-MAY-2024","ZAGGLE","Zaggle Prepa Ocean Ser L","TARA EMERGING ASIA LIQUID FUND","BUY","3,31,126","302.00",
"02-MAY-2024","ZAGGLE","Zaggle Prepa Ocean Ser L","VENTUREAST PROACTIVE FUND LLC","SELL","22,27,438","302.00",
"03-MAY-2024","GRAVITA","Gravita India Limited","ABUDHABI INVESTMENT AUTHORITY MONSOON (IEDPASIVE/EMIINDIA)","BUY","7,50,000","934.40",
"03-MAY-2024","GRAVITA","Gravita India Limited","RAJAT AGRAWAL","SELL","7,50,000","934.40",
"10-MAY-2024","JINDALSAW","Jindal Saw Limited","CRESTA FUND LTD","SELL","4,15,000","525.00",
"10-MAY-2024","JINDALSAW","Jindal Saw Limited","ITI MUTUAL FUND(ELSS TAX SAVER FUND)","BUY","15,000","525.00",
"10-MAY-2024","JINDALSAW","Jindal Saw Limited","ITI MUTUAL FUND(ITI VALUE FUND)","BUY","60,000","525.00",
"10-MAY-2024","JINDALSAW","Jindal Saw Limited","ITI MUTUAL FUND(MIDCAP FUND)","BUY","1,40,000","525.00",
"10-MAY-2024","JINDALSAW","Jindal Saw Limited","SOCIETE GENERALE","BUY","2,00,000","525.00",
