"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"19-SEP-2011","AXISBANK","Axis Bank Limited","THE ROYAL BANK OF SCOTLAND N.V.","SELL","81,189","1,122.00",
"19-SEP-2011","BHEL","Bharat Heavy Elect Ltd.","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","45,756","1,675.00",
"19-SEP-2011","BHEL","Bharat Heavy Elect Ltd.","THE ROYAL BANK OF SCOTLAND N.V.","SELL","45,756","1,675.00",
"19-SEP-2011","COALINDIA","Coal India Ltd","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","1,98,444","377.50",
"19-SEP-2011","COALINDIA","Coal India Ltd","THE ROYAL BANK OF SCOTLAND N.V.","SELL","1,98,444","377.50",
"19-SEP-2011","HEROMOTOCO","Hero MotoCorp Limited","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","31,124","2,210.00",
"19-SEP-2011","HEROMOTOCO","Hero MotoCorp Limited","THE ROYAL BANK OF SCOTLAND N.V.","SELL","31,124","2,210.00",
"19-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER HIDES AND LEATHER PVT LTD","SELL","52,00,000","71.95",
"19-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER VENTURE LLP","BUY","52,00,000","71.95",
"19-SEP-2011","HINDALCO","Hindalco Ind Ltd.","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","4,32,357","144.00",
"19-SEP-2011","HINDALCO","Hindalco Ind Ltd.","THE ROYAL BANK OF SCOTLAND N.V.","SELL","4,32,357","144.00",
"19-SEP-2011","HINDUNILVR","Hindustan Unilever Ltd","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","3,40,039","339.00",
"19-SEP-2011","HINDUNILVR","Hindustan Unilever Ltd","THE ROYAL BANK OF SCOTLAND N.V.","SELL","3,40,039","339.00",
"19-SEP-2011","ITC","ITC Ltd.","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","8,72,278","198.00",
"19-SEP-2011","ITC","ITC Ltd.","THE ROYAL BANK OF SCOTLAND N.V.","SELL","8,72,278","198.00",
"19-SEP-2011","JINDALSTEL","Jindal Steel & Power","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","1,45,545","540.00",
"19-SEP-2011","JINDALSTEL","Jindal Steel & Power","THE ROYAL BANK OF SCOTLAND N.V.","SELL","1,45,545","540.00",
"19-SEP-2011","LT","Larsen & Toubro Limited","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","80,662","1,582.00",
"19-SEP-2011","LT","Larsen & Toubro Limited","THE ROYAL BANK OF SCOTLAND N.V.","SELL","80,662","1,582.00",
"19-SEP-2011","M&M","Mah & Mah Ltd.","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","1,19,474","792.00",
"19-SEP-2011","M&M","Mah & Mah Ltd.","THE ROYAL BANK OF SCOTLAND N.V.","SELL","1,19,474","792.00",
"19-SEP-2011","ONGC","Oil & Natural Gas Corp","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","2,99,863","276.00",
"19-SEP-2011","ONGC","Oil & Natural Gas Corp","THE ROYAL BANK OF SCOTLAND N.V.","SELL","2,99,863","276.00",
"19-SEP-2011","STER","Sterlite Industries ( Ind","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","5,23,528","133.00",
"19-SEP-2011","STER","Sterlite Industries ( Ind","THE ROYAL BANK OF SCOTLAND N.V.","SELL","5,23,528","133.00",
"19-SEP-2011","TATAMOTORS","Tata Motors Limited","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","5,66,635","159.00",
"19-SEP-2011","TATAMOTORS","Tata Motors Limited","THE ROYAL BANK OF SCOTLAND N.V.","SELL","5,66,635","159.00",
"19-SEP-2011","TCS","Tata Consultancy Serv Ltd","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","1,82,962","1,020.00",
"19-SEP-2011","TCS","Tata Consultancy Serv Ltd","THE ROYAL BANK OF SCOTLAND N.V.","SELL","1,82,962","1,020.00",
"19-SEP-2011","WIPRO","Wipro Ltd","ISHARES BSE SENSEX MAURITIUS COMPANY","BUY","1,91,116","340.00",
"19-SEP-2011","WIPRO","Wipro Ltd","THE ROYAL BANK OF SCOTLAND N.V.","SELL","1,91,116","340.00",
"20-SEP-2011","ADANIENT","Adani Enterprises Limited","ACCURATE FINSTOCK PVT LTD","BUY","9,00,000","588.22",
"20-SEP-2011","ADANIENT","Adani Enterprises Limited","ADANI COMMODITIES","SELL","9,00,000","588.22",
"21-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","KRITI BAJAJ","BUY","55,000","1,630.00",
"21-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","NIRAJKUMAR RAMKRISHNAJI BAJAJ","SELL","3,25,000","1,630.00",
"21-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","NIRAJKUMAR RAMKRISHNAJI BAJAJ HUF","SELL","55,000","1,630.00",
"21-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","NIRAVNAYAN NIRAJ BAJAJ","BUY","3,25,000","1,630.00",
"21-SEP-2011","GOKEX","Gokaldas Exports Limited","SSM SECURITIES PVT. LTD.","BUY","8,67,000","95.00",
"21-SEP-2011","GOKEX","Gokaldas Exports Limited","VINAMRA UNIVERSAL TRADERS PVT.LTD.","SELL","8,67,000","95.00",
"21-SEP-2011","GVKPIL","GVK Power & Infrastructur","G INDIRA KRISHNA REDDY","SELL","4,09,50,000","17.45",
"21-SEP-2011","GVKPIL","GVK Power & Infrastructur","VERTEX INFRATECH PVT LTD","BUY","4,09,50,000","17.45",
"22-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","MADHURKUMAR RAMKRISHNAJI BAJAJ","SELL","5,40,000","1,580.00",
"22-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","NEELIMA ADITYA BAJAJ SWAMY","BUY","2,90,000","1,580.00",
"22-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","NIMISHA MADHURKUMAR BAJAJ","BUY","2,50,000","1,580.00",
"23-SEP-2011","ADANIENT","Adani Enterprises Limited","ACCURATE FINSTOCK PVT LTD","BUY","8,00,000","578.00",
"23-SEP-2011","ADANIENT","Adani Enterprises Limited","ADANI COMMODITIES","SELL","8,00,000","578.00",
"23-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","RAHULKUMAR KAMALNAYAN BAJAJ","SELL","1,45,000","1,530.00",
"23-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","RUPARANI RAHULKUMAR BAJAJ","SELL","2,20,000","1,530.00",
"23-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","SANJIVNAYAN RAHULKUMAR BAJAJ","BUY","2,20,000","1,530.00",
"23-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","SUNAINA MANISH KEJRIWAL","BUY","1,45,000","1,530.00",
"26-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","RAHULKUMAR KAMALNAYAN BAJAJ","SELL","5,60,000","1,530.00",
"26-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","RAJIVNAYAN RAHULKUMAR BAJAJ","BUY","5,60,000","1,530.00",
"26-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER HIDES AND LEATHER PVT LT","SELL","53,00,000","74.70",
"26-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER VENTURE LLP  .","BUY","53,00,000","74.70",
"27-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","BAJAJ RAHULKUMAR KAMALNAYAN","SELL","4,35,000","1,525.00",
"27-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","RAJIVNAYAN RAHULKUMAR BAJAJ","BUY","65,000","1,525.00",
"27-SEP-2011","BAJAJ-AUTO","Bajaj Auto Limited","SANJIVNAYAN RAHULKUMAR BAJAJ","BUY","3,70,000","1,525.00",
"27-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER HIDES AND LEATHER PVT LT","SELL","52,00,000","74.75",
"27-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER VENTURE LLP  .","BUY","52,00,000","74.75",
"28-SEP-2011","ADANIENT","Adani Enterprises Limited","ACCURATE FINSTOCK PVT LTD","BUY","10,00,000","560.00",
"28-SEP-2011","ADANIENT","Adani Enterprises Limited","ADANI COMMODITIES","SELL","10,00,000","560.00",
"30-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER HIDES AND LEATHER PVT LT","SELL","46,00,000","85.20",
"30-SEP-2011","HEXAWARE","Hexaware Technologies Lim","ELDER VENTURE LLP  .","BUY","46,00,000","85.20",
"04-OCT-2011","ADANIENT","Adani Enterprises Limited","ACCURATE FINSTOCK PVT LTD","BUY","9,88,000","505.00",
"04-OCT-2011","ADANIENT","Adani Enterprises Limited","ADANI COMMODITIES","SELL","9,88,000","505.00",
"12-OCT-2011","MPSLTD","MPS Limited","ADI BPO SERVICES PRIVATE LIMITED","BUY","1,03,39,980","36.15",
"12-OCT-2011","MPSLTD","MPS Limited","HM PUBLISHERS HOLDINGS LIMITED","SELL","1,03,39,980","36.15",
"18-OCT-2011","ISMTLTD","ISMT Limited","MAHARASHTRA SEAMLESS LIMITED","BUY","13,65,000","31.30",
"18-OCT-2011","ISMTLTD","ISMT Limited","SUDHA APPARELS LTD","SELL","13,65,000","31.30",
"18-OCT-2011","OCL","OCL India Limited","ABHA DALMIA","SELL","10,20,934","91.50",
"18-OCT-2011","OCL","OCL India Limited","MRIDU HARI DALMIA PARIVAR TRUST","BUY","10,20,934","91.50",
"21-OCT-2011","OCL","OCL India Limited","ABHA DALMIA","SELL","10,00,000","91.50",
"21-OCT-2011","OCL","OCL India Limited","MRIDU HARI DALMIA PARIVAR TRUST","BUY","10,00,000","91.50",
"24-OCT-2011","DLF","DLF Limited","DLF INVESTMENTS (P) LIMITED","BUY","3,23,800","231.00",
"24-OCT-2011","DLF","DLF Limited","KAVITA SINGH","BUY","25,20,800","231.00",
"24-OCT-2011","DLF","DLF Limited","KOHINOOR REAL ESTATES CO","BUY","7,89,600","231.00",
"24-OCT-2011","DLF","DLF Limited","MADHUR HOUSING & DEVELOP MENT CO","BUY","8,31,200","231.00",
"24-OCT-2011","DLF","DLF Limited","PIA SINGH","SELL","64,15,600","231.00",
"24-OCT-2011","DLF","DLF Limited","VISHAL FOODS & INVESTMENTS (P) LIMITED","BUY","11,71,400","231.00",
"24-OCT-2011","DLF","DLF Limited","YASHIKA PROPERTIES AND DEVELOPMENT COMPANY","BUY","7,78,800","231.00",
"24-OCT-2011","ESL","Electrosteel Steels Ltd","MAHARASHTRA SEAMLESS LIMITED","BUY","1,95,48,000","6.00",
"24-OCT-2011","ESL","Electrosteel Steels Ltd","SUDHA APPARELS LTD","SELL","1,95,48,000","6.00",
"02-NOV-2011","JINDRILL","Jindal Drilling And Indus","STABLE TRADING CO.LTD.","BUY","3,20,000","321.00",
"02-NOV-2011","JINDRILL","Jindal Drilling And Indus","SUDHA APPARELS LTD","SELL","3,20,000","321.00",
"23-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","NIRAJKUMAR RAMKRISHNAJI BAJAJ","BUY","4,50,000","475.00",
"23-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","NIRAJKUMAR RAMKRISHNAJI BAJAJ HUF","SELL","4,50,000","475.00",
"23-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","RAHULKUMAR KAMALNAYAN BAJAJ","BUY","3,90,000","480.00",
"23-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","SANJIVNAYAN RAHULKUMAR BAJAJ","SELL","3,90,000","480.00",
"24-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","ANANT SHEKHARKUMAR BAJAJ","SELL","1,15,000","470.00",
"24-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","GEETIKA S BAJAJ","SELL","1,45,000","470.00",
"24-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","MADHURKUMAR RAMKRISHNAJI BAJAJ","BUY","3,05,000","465.00",
"24-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","NEELIMA ADITYA BAJAJ SWAMY","SELL","1,60,000","465.00",
"24-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","NIMISHA MADHURKUMAR BAJAJ","SELL","1,45,000","465.00",
"24-NOV-2011","BAJAJFINSV","Bajaj Finserv Limited","SHEKHARKUMAR R BAJAJ","BUY","2,60,000","470.00",
"24-NOV-2011","HINDUJAVEN","Hinduja Ventures Limited","AASIA CORPORATION","BUY","3,00,000","316.50",
"24-NOV-2011","HINDUJAVEN","Hinduja Ventures Limited","HINDUJA ESTATE DEVELOPERS","SELL","3,00,000","316.50",
"25-NOV-2011","HINDUJAVEN","Hinduja Ventures Limited","AASIA CORPORATION","BUY","3,00,000","317.00",
"25-NOV-2011","HINDUJAVEN","Hinduja Ventures Limited","HINDUJA ESTATE DEVELOPERS","SELL","3,00,000","317.00",
"29-NOV-2011","HGSL","Hinduja Global Sols Ltd","AASIA CORPORATION","BUY","3,00,000","327.00",
"29-NOV-2011","HGSL","Hinduja Global Sols Ltd","HINDUJA ESTATE DEVELOPERS","SELL","3,00,000","327.00",
"30-NOV-2011","HGS","Hinduja Global Sols Ltd","AASIA CORPORATION","BUY","3,00,000","343.00",
"30-NOV-2011","HGS","Hinduja Global Sols Ltd","HINDUJA ESTATE DEVELOPERS","SELL","3,00,000","343.00",
"30-NOV-2011","NBVENTURES","Nava Bharat Ventures Ltd.","ANUMOLU JAYASREE","SELL","3,00,000","184.00",
"30-NOV-2011","NBVENTURES","Nava Bharat Ventures Ltd.","NAV DEVELOPERS LIMITED","BUY","3,00,000","184.00",
"05-DEC-2011","BHARATFORG","Bharat Forge Ltd","HN ORGANISERS AND DEVELOPERS LLP","SELL","6,50,000","270.00",
"05-DEC-2011","BHARATFORG","Bharat Forge Ltd","VORA SONAL DHIREN","BUY","3,25,000","270.00",
"05-DEC-2011","BHARATFORG","Bharat Forge Ltd","VORA SONAL UDAY","BUY","3,25,000","270.00",
"08-DEC-2011","SIYSIL","Siyaram Silk Mills Ltd","SUNITADEVI V PODDAR","SELL","2,02,500","293.00",
"08-DEC-2011","SIYSIL","Siyaram Silk Mills Ltd","VIJAYLAXMI ARVINDKUMAR PODDAR","BUY","2,02,500","293.00",
"09-DEC-2011","DISHTV","Dish TV India Limited","DHAKA WARRIORS SPORTS PRIVATE LIMITED","BUY","2,35,00,000","62.60",
"09-DEC-2011","DISHTV","Dish TV India Limited","PRAJATMA TRADING COMPANY PRIVATE LIMITED","SELL","2,35,00,000","62.60",
"09-DEC-2011","GRAPHITE","Graphite India Limited","CRESTA FUND LTD - FCCB A/C","SELL","43,45,000","69.50",
"09-DEC-2011","GRAPHITE","Graphite India Limited","GKW LIMITED","BUY","20,00,000","69.50",
"09-DEC-2011","GRAPHITE","Graphite India Limited","H.L. INVESTMENT COMPANY LIMITED","BUY","18,00,000","69.50",
"09-DEC-2011","GRAPHITE","Graphite India Limited","THE EMERALD COMPANT LIMITED","BUY","5,45,000","69.50",
"12-DEC-2011","DISHTV","Dish TV India Limited","DHAKA WARRIORS SPORTS PRIVATE LIMITED","BUY","1,72,97,050","62.40",
"12-DEC-2011","DISHTV","Dish TV India Limited","PRAJATMA TRADING COMPANY PRIVATE LIMITED","SELL","1,72,97,050","62.40",
"12-DEC-2011","INDUSINDBK","IndusInd Bank Ltd.","AASIA EXPORTS","SELL","10,00,000","265.00",
"12-DEC-2011","INDUSINDBK","IndusInd Bank Ltd.","IDL SPECIALITY CHEMICALS LIMITED","BUY","10,00,000","265.00",
"14-DEC-2011","CENTURYPLY","Century Plyboards (India)","DAULAT FINANCIAL SERVICES PVT LTD","BUY","6,75,000","48.00",
"14-DEC-2011","CENTURYPLY","Century Plyboards (India)","DEEPLOK SECURITIES LIMITED","SELL","6,75,000","48.00",
"14-DEC-2011","STAN","Standard Chartered PLC","GLOBAL STRATEGIC INVESTMENTS LTD","SELL","69,77,770","81.00",
"14-DEC-2011","STAN","Standard Chartered PLC","INTEGRATED CORE STRATEGIES (ASIA) PTE.LTD.","BUY","69,77,770","81.00",
"15-DEC-2011","BALKRISIND","Balkrishna Ind. Ltd","RAHUL VINOD PODDAR","SELL","3,55,670","160.00",
"15-DEC-2011","BALKRISIND","Balkrishna Ind. Ltd","VIJAYLAXMI ARVINDKUMAR PODDAR","BUY","3,55,670","160.00",
"15-DEC-2011","SIYSIL","Siyaram Silk Mills Ltd","RAHUL VINOD PODDAR","SELL","2,22,892","276.00",
"15-DEC-2011","SIYSIL","Siyaram Silk Mills Ltd","RAJIV ARVINDKUMAR PODDAR","BUY","2,22,892","276.00",
"20-DEC-2011","NDTV","New Delhi Television Limi","MERRILL LYNCH CAPITAL MARKETS ESPANA S.A. SVB","SELL","51,06,518","26.55",
"20-DEC-2011","NDTV","New Delhi Television Limi","NOMURA MAURITIUS LIMITED","SELL","40,30,376","26.75",
"20-DEC-2011","NDTV","New Delhi Television Limi","OSWAL GREENTECH LTD","BUY","91,36,894","26.64",
